,,,,start,end,ampl. [pA],,dwell time [ms],freq.,interevent interval,,,,N1,,tau1,,N2,,tau2,,N3,,tau3,,N4,,tau4,,,Burst analysis,ev./burst,start,end,duration [ms],mean intraburst interval [ms],,frequency [Hz],,open duration mean [ms],,openings,closures,,,,,,,,,,,,,,,,,
1,1,1,A,20846.75,20847.65039,2.153041,0.244052,0.9005,500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,20847.65039,20849.09961,-0.142823,0.24482,1.449,909.504333,1.0995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,20889.44922,20895.84961,-0.052941,0.293688,6.4003,4000,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,20895.84961,20896.90039,1.912238,0.157043,1.051,153.846161,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,20896.90039,20897.40039,-0.253433,0.133498,0.5,134.204773,7.4513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,AB,20900.15039,20900.34961,0.723594,0,0.199,307.692322,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,20900.34961,20902.40039,1.899923,0.158042,2.051,1333.333374,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,20902.40039,20908.44922,-0.032424,0.281968,6.0487,444.444458,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,20908.44922,20909.84961,2.117045,0.332475,1.4003,123.461365,8.0997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,AB,20909.84961,20909.94922,1.276794,0,0.0997,134.246201,7.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,20909.94922,20911.25,2.186496,0.245347,1.3008,666.666687,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,20911.25,20911.75,0.369405,0.198403,0.5,714.030701,1.4005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,20919.05078,20919.65039,0.007103,0.321017,0.5995,128.18869,7.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,20919.65039,20922.19922,2.175633,0.294701,2.5487,540.686646,1.8495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,20922.19922,20922.44922,0.977136,0,0.25,317.641815,3.1482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,20922.44922,20922.84961,1.70344,0.070301,0.4003,357.308746,2.7987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,20922.84961,20926.5,0.079993,0.387312,3.6505,1537.751831,0.6503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,20926.5,20930.59961,2.060798,0.335482,4.0995,246.864822,4.0508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,AB,20930.59961,20930.69922,1.308032,0,0.0997,129.032257,7.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,20930.69922,20935.75,2.175108,0.307203,5.0508,238.140594,4.1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,AB,20935.75,20935.90039,0.941821,0,0.1505,194.155914,5.1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,20935.90039,20936.40039,2.074023,0.116047,0.5,192.259628,5.2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,20936.40039,20938.05078,-0.006118,0.470769,1.6505,1537.279053,0.6505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,20938.05078,20938.75,2.200765,0.090915,0.699,465.008148,2.1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,20938.75,20939.5,-0.29008,0.199633,0.75,425.622467,2.3495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,20939.5,20941,2.233648,0.317814,1.5,690.131104,1.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,20941.09961,20941.90039,0.041938,0.352881,0.801,425.622467,2.3495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,20956,20957.15039,-0.100175,0.222927,1.1505,1248.751221,0.8008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,20957.15039,20961.65039,2.074803,0.333372,4.5,587.785828,1.7013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,20961.65039,21003.55078,0.023993,0.275193,41.900501,176.975494,5.6505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21594.15039,21594.65039,-0.025137,0.191486,0.5,2496.878906,0.4005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21594.65039,21595.19922,2.236455,0.530362,0.5487,1668.056763,0.5995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,AB,21595.19922,21595.40039,0.136846,0,0.2013,953.561523,1.0487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21595.40039,21599.25,2.342974,0.344924,3.8495,1333.333374,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21599.25,21601.15039,0.05014,0.315634,1.9005,246.864822,4.0508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21601.15039,21601.94922,2.527018,0.327144,0.7987,173.91304,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21601.94922,21602.69922,0.360362,0.169976,0.75,370.480133,2.6992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21609.19922,21610.09961,0.054676,0.250735,0.9003,178.580994,5.5997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21610.09961,21613.80078,2.357931,0.25771,3.7015,196.097656,5.0995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21613.80078,21614.15039,0.263088,0.13734,0.3495,217.306274,4.6018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21640.59961,21642.84961,0.147889,0.292155,2.25,101.007042,9.9003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21642.84961,21643.80078,2.376071,0.33786,0.9515,232.639297,4.2985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21643.80078,21645.05078,0.066849,0.212085,1.25,312.353577,3.2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21645.05078,21646.44922,1.984516,0.253053,1.3982,454.235748,2.2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21646.44922,21653.59961,0.179021,0.26145,7.1503,377.61499,2.6482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21685.09961,21696.94922,0.066369,0.341816,11.8497,1430.615112,0.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21696.94922,21697.25,2.322595,0.008632,0.3008,83.687614,11.9492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,AB,21697.25,21697.44922,0.61361,0,0.1992,82.30114,12.1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,AB,21697.44922,21697.59961,2.261559,0,0.1503,2000,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21697.59961,21698.19922,0.716607,0.349471,0.5997,2861.230225,0.3495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21698.19922,21698.55078,2.037492,0.149047,0.3518,1333.333374,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21698.55078,21702.09961,0.050449,0.267415,3.5485,1050.972168,0.9515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21710.75,21711.5,-0.041556,0.161928,0.75,81.97393,12.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21711.59961,21712.55078,2.418207,0.183045,0.9515,435.066345,2.2985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,AB,21712.55078,21716.75,-0.023778,0.267789,4.199,555.24707,1.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21716.75,21717,2.136632,0,0.25,194.155914,5.1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21717,21720.25,-0.119368,0.258478,3.25,224.769608,4.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21720.25,21721.30078,2.276314,0.134764,1.051,285.714294,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21721.30078,21721.55078,0.643444,0,0.25,232.504074,4.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21722.90039,21734.69922,0.158777,0.279109,11.7987,625.195374,1.5995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21734.69922,21736.44922,2.367386,0.38525,1.75,77.82283,12.8497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21736.44922,21740.40039,0.065789,0.208878,3.9513,73.807816,13.5487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21740.40039,21744.40039,2.299846,0.290502,4,175.39859,5.7013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,AB,21744.40039,21744.5,1.356371,0,0.0995,125.765594,7.9513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21744.5,21745.40039,2.409228,0.275473,0.9005,243.93219,4.0995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21745.40039,21767.19922,-0.155115,0.287732,21.7987,1000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21767.19922,21767.65039,1.723938,0.109575,0.4513,44.054417,22.6992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,AB,21767.65039,21767.80078,0.928039,0,0.1505,44.943821,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21767.80078,21768.15039,1.70522,0.351275,0.3495,1661.681641,0.6018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,AB,21768.15039,21768.25,1.416321,0,0.0995,2000,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21768.25,21769.34961,2.359314,0.245646,1.0995,2227.171387,0.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21769.34961,21769.59961,0.043029,0,0.25,834.028381,1.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21769.59961,21770.25,2.325347,0.314649,0.6505,741.015198,1.3495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,AB,21770.25,21770.34961,1.165001,0,0.0995,1110.494141,0.9005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21770.34961,21772.15039,2.271263,0.211017,1.801,1333.333374,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,AB,21772.15039,21772.30078,0.786583,0,0.1505,526.177307,1.9005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,AB,21772.30078,21772.44922,1.921837,0,0.1482,512.426331,1.9515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21772.44922,21773.25,-0.092832,0.261261,0.8008,3347.840576,0.2987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21805.40039,21809.30078,0.011764,0.385466,3.9005,377.287292,2.6505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21809.30078,21809.65039,2.244774,0.098227,0.3495,246.852631,4.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21809.65039,21815.09961,-0.093495,0.300259,5.449,235.294113,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21823.25,21823.75,-0.156689,0.190328,0.5,327.782867,3.0508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21823.75,21826.34961,2.192734,0.294664,2.5995,644.828491,1.5508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,AB,21826.34961,21826.5,0.607982,0,0.1505,322.63269,3.0995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21826.5,21828.05078,2.089328,0.316786,1.551,363.636353,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21828.05078,21828.94922,0.264877,0.430827,0.8982,587.716736,1.7015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21886.84961,21887.15039,0.508089,0.215792,0.301,83.689011,11.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21887.15039,21889.25,2.121682,0.264848,2.0995,266.666656,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21889.25,21898.59961,-0.293407,0.268772,9.3495,416.579865,2.4005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21898.59961,21901.19922,1.875695,0.355438,2.5997,87.343872,11.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21901.19922,21901.44922,0.282677,0,0.25,83.687614,11.9492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21901.44922,21902,1.389066,0.079958,0.5508,350.914124,2.8497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21902,21908.19922,-0.14086,0.282194,6.1992,1248.751221,0.8008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21908.19922,21908.5,2.383794,0.043158,0.3008,148.148148,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21908.5,21909.09961,-0.094997,0.155727,0.5995,153.846161,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21909.09961,21910.05078,1.825122,0.314357,0.9515,1110.740845,0.9003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21910.05078,21910.44922,-0.073275,0.228834,0.3982,644.7453,1.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21912.55078,21913.55078,-0.382768,0.189893,1,400,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21913.55078,21913.94922,2.415442,0.210343,0.3982,768.639526,1.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21913.94922,21917.05078,-0.118148,0.225101,3.1018,715.205261,1.3982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21959.80078,21960.40039,-0.145346,0.143212,0.5995,4000,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21960.5,21961.75,2.045563,0.208923,1.25,1177.163086,0.8495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21961.75,21962.05078,-0.038206,0.125159,0.301,513.083618,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21962.05078,21964,2.43251,0.313719,1.949,644.7453,1.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,AB,21964,21964.09961,1.363697,0,0.0995,444.444458,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21964.09961,21966.94922,2.249628,0.303354,2.8497,488.162079,2.0485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,AB,21966.94922,21967.09961,0.869312,0,0.1503,339.075012,2.9492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,21967.09961,21968.30078,2.313709,0.310167,1.2015,333.333344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,21968.30078,21978,0.130812,0.373671,9.699,739.754395,1.3518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,22087.94922,22100.75,0.015951,0.294287,12.8008,10.471204,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,22100.75,22106.09961,2.316567,0.403686,5.3495,9.074492,110.198997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,22106.09961,22107.75,-0.008752,0.462094,1.6505,55.095509,18.150299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,22107.75,22109.84961,2.376403,0.323887,2.0995,142.857147,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,AB,22109.84961,22110.05078,1.184772,0,0.2015,266.666656,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,22110.05078,22112.5,2.296426,0.380274,2.449,434.593658,2.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,22112.5,22113.25,0.346371,0.175762,0.75,377.287292,2.6505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,22113.25,22114.09961,2.1978,0.34015,0.8495,312.597687,3.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,22114.09961,22114.34961,0.542339,0,0.25,625.195374,1.5995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,22114.34961,22114.94922,2.092044,0.330934,0.5997,909.504333,1.0995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,22114.94922,22116.09961,0.056561,0.263154,1.1503,1176.885986,0.8497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,22116.09961,22116.55078,2.276427,0.164036,0.4515,571.428589,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,22116.55078,22116.84961,0.256773,0.133791,0.2985,624.297668,1.6018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,22116.84961,22117.30078,2.142991,0.477586,0.4515,1333.333374,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,22117.30078,22119.55078,0.098194,0.244268,2.25,1333.333374,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,22134.44922,22145.44922,0.128442,0.336842,11,444.444458,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,22145.44922,22145.90039,2.853279,0.167897,0.4513,88.888885,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,22145.90039,22148.69922,0.026717,0.289612,2.7987,87.326332,11.4513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,22166.05078,22167.55078,0.26425,0.415129,1.5,66.440765,15.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,22167.55078,22169.44922,2.001564,0.195331,1.8982,605.877014,1.6505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,AB,22169.44922,22169.59961,1.070419,0,0.1503,294.273438,3.3982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,22169.59961,22171.90039,2.190705,0.390856,2.301,488.162079,2.0485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,22171.90039,22173.55078,-0.055575,0.364502,1.6505,407.946808,2.4513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,22244,22247.5,-0.324369,0.275328,3.5,15.42032,64.849503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,22247.5,22249.55078,2.330444,0.299465,2.051,14.59854,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,22249.55078,22249.94922,0.543227,0.105995,0.3982,180.14772,5.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,22249.94922,22252.25,2.208757,0.229513,2.3008,408.2966,2.4492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,AB,22252.25,22252.44922,0.95027,0,0.1992,370.507599,2.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,AB,22252.55078,22252.69922,2.012282,0,0.1482,384.349304,2.6018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,22252.69922,22253.59961,0.039974,0.141324,0.9003,2226.179932,0.4492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,22253.59961,22256.40039,2.360693,0.332166,2.801,953.743469,1.0485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,AB,22256.40039,22256.5,1.196917,0,0.0995,270.175354,3.7013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,22269.05078,22269.59961,0.170434,0.324518,0.5485,2000,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,A,22269.59961,22274.19922,2.205385,0.368527,4.5997,1053.740723,0.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,0,A,22274.19922,22274.55078,0.363058,0.233002,0.3518,194.242645,5.1482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
1,1,1,AB,22274.55078,22275.80078,2.357551,0.285914,1.25,201.959,4.9515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
