Trace,Search,Level,State,Event St.,Event end,Amplitud,Amp. SD,Dwell Time,Inst. Freq,Interval
1,1,0,A,15490.5,15490.65039,0.288668,0,0.1505,96.340042,10.3799
1,1,1,A,15490.65039,15497.21973,3.071226,0.342603,6.569,102.245308,9.7804
1,1,0,AB,15497.21973,15497.30957,0.802362,0,0.09,148.820602,6.7195
1,1,1,A,15497.30957,15498.05957,3.396501,0.322233,0.75,150.172699,6.659
1,1,0,A,15498.05957,15500.66992,-0.01373,0.239441,2.6105,1190.476196,0.84
1,1,1,A,15500.66992,15504.59961,2.963811,0.423674,3.9295,297.574768,3.3605
1,1,0,A,15504.59961,15505.76953,-0.016774,0.142304,1.17,152.905197,6.54
1,1,1,A,15505.76953,15511.37988,3.121108,0.27435,5.6105,196.097656,5.0995
1,1,0,A,15511.37988,15511.88965,0.027937,0.252413,0.5095,147.48175,6.7805
1,1,1,A,15511.88965,15517.13965,3.151797,0.318341,5.25,163.398697,6.12
1,1,0,AB,15517.13965,15517.2002,1.434229,0,0.0607,173.62619,5.7595
1,1,1,A,15517.2002,15527.28027,3.068381,0.310121,10.08,188.299088,5.3107
1,1,0,A,15527.28027,15530.58008,-0.030705,0.208802,3.2999,98.612518,10.1407
1,1,1,A,15530.58008,15533.94043,3.206742,0.271729,3.3604,74.738976,13.3799
1,1,0,A,15533.94043,15534.69043,0.285548,0.428547,0.75,150.143387,6.6603
1,1,1,A,15534.69043,15539.61035,3.083198,0.332042,4.92,243.285324,4.1104
1,1,0,A,15539.61035,15541.98047,-0.070174,0.222341,2.37,176.366837,5.67
1,1,1,A,15541.98047,15550.23047,3.16221,0.296707,8.25,137.17421,7.29
1,1,0,A,15550.23047,15554.87988,0.011616,0.202669,4.6495,94.161957,10.62
1,1,1,A,15554.87988,15575.04004,3.099411,0.310898,20.16,77.522385,12.8995
1,1,0,AB,15575.04004,15575.12988,0.777747,0,0.09,40.30714,24.8095
1,1,1,A,15575.12988,15582.08984,3.068139,0.344908,6.96,49.382717,20.25
1,1,0,A,15582.08984,15582.78027,-0.08362,0.244876,0.6902,141.843979,7.05
1,1,1,A,15582.78027,15584.91016,3.293298,0.594878,2.13,130.71553,7.6502
1,1,0,A,15584.91016,15585.59961,0.017341,0.181572,0.6893,354.584778,2.8202
1,1,1,A,15585.59961,15595.29004,3.176124,0.344014,9.6905,354.697968,2.8193
1,1,0,A,15595.29004,15597.83984,-0.043648,0.195727,2.55,96.340973,10.3798
1,1,1,A,15597.83984,15599.00977,3.045938,0.286476,1.17,81.696007,12.2405
1,1,0,A,15599.00977,15599.19043,0.022483,0.012948,0.1805,268.8172,3.72
1,1,1,A,15599.19043,15610.58984,3.147111,0.317035,11.3995,740.466492,1.3505
1,1,0,A,15610.58984,15610.86035,0.107309,0.18094,0.2705,86.355789,11.58
1,1,1,A,15610.86035,15614.79004,3.061582,0.561664,3.9295,85.689804,11.67
1,1,0,A,15614.79004,15615.62988,-0.032837,0.099482,0.84,238.095245,4.2
1,1,1,A,15615.62988,15616.70996,3.086534,0.351021,1.08,209.665588,4.7695
1,1,0,A,15616.70996,15616.88965,0.384546,0.028916,0.1795,520.833313,1.92
1,1,1,A,15616.88965,15627.75,3.233932,0.372364,10.8605,793.965881,1.2595
1,1,0,A,15627.75,15628.23047,-0.016982,0.212402,0.4805,90.579712,11.04
1,1,1,A,15628.23047,15630.4502,3.155285,0.235529,2.2197,88.175644,11.341
1,1,0,A,15630.4502,15632.04004,-0.00918,0.242229,1.5898,370.342926,2.7002
1,1,1,A,15632.04004,15638.75977,3.0408,0.358786,6.72,262.501648,3.8095
1,1,0,A,15638.75977,15638.94043,0.643922,0.075096,0.1805,120.339836,8.3098
1,1,1,A,15638.94043,15644.73047,3.01544,0.377212,5.79,144.917038,6.9005
1,1,0,A,15644.73047,15648.80957,0.034614,0.173785,4.079,167.490158,5.9705
1,1,1,A,15648.80957,15653.82031,3.225789,0.433435,5.0107,101.327393,9.869
1,1,0,A,15653.82031,15654.03027,0.142546,0.074178,0.21,110.014633,9.0897
1,1,1,A,15654.03027,15656.87988,2.959208,0.468237,2.8498,191.545197,5.2207
1,1,0,A,15656.87988,15659.04004,-0.036677,0.176923,2.16,326.818756,3.0598
1,1,1,A,15659.04004,15661.41016,3.240967,0.294063,2.3702,199.608765,5.0098
1,1,0,A,15661.41016,15663.12012,0.035382,0.140322,1.7099,220.740799,4.5302
1,1,1,A,15663.12012,15665.30957,3.262873,0.226054,2.1894,245.092026,4.0801
1,1,0,A,15665.30957,15666.03027,0.027233,0.225555,0.7207,256.456299,3.8993
1,1,1,A,15666.03027,15666.54004,3.070987,0.254832,0.5098,343.630798,2.9101
1,1,0,A,15666.54004,15666.78027,0.491759,0.032704,0.2402,812.677795,1.2305
1,1,1,A,15666.78027,15667.41016,2.976641,0.253792,0.63,1333.333374,0.75
1,1,0,A,15667.41016,15668.07031,0.571613,0.32476,0.66,1149.161133,0.8702
1,1,1,A,15668.07031,15670.58984,3.277442,0.300761,2.5198,775.193787,1.29
1,1,0,A,15670.58984,15671.7002,0.021213,0.189605,1.1102,314.485199,3.1798
1,1,1,A,15671.7002,15694.08008,3.264052,0.414228,22.3799,275.482086,3.63
1,1,0,A,15694.08008,15696.99023,-0.036141,0.202881,2.9101,42.571125,23.490101
1,1,1,A,15696.99023,15701.07031,3.069879,0.31326,4.08,39.541321,25.290001
1,1,0,A,15701.07031,15702.57031,0.022807,0.175326,1.5,143.059464,6.9901
1,1,1,AB,15702.57031,15702.69043,1.865685,0,0.1203,179.211472,5.58
1,1,0,A,15702.69043,15703.46973,0.102684,0.184941,0.779,617.169678,1.6203
1,1,1,AB,15703.46973,15703.58984,1.731179,0,0.1205,1111.975952,0.8993
1,1,0,A,15703.58984,15705.12012,0.000586,0.209956,1.5301,1111.72876,0.8995
1,1,1,A,15705.12012,15706.98047,3.15954,0.455707,1.8604,605.840271,1.6506
1,1,0,A,15706.98047,15707.16016,-0.040091,0.075959,0.1797,294.941742,3.3905
1,1,1,A,15707.16016,15708.69043,3.25523,0.329551,1.5303,490.172058,2.0401
1,1,0,AB,15708.69043,15708.78027,0.669378,0,0.0897,584.795349,1.71
1,1,1,A,15708.78027,15717.17969,3.217899,0.253907,8.3993,617.283936,1.62
1,1,0,A,15717.17969,15721.41016,-0.034564,0.230753,4.2307,117.799507,8.489
1,1,1,A,15721.41016,15731.63965,3.135896,0.257338,10.2293,79.176567,12.63
1,1,0,A,15731.63965,15732.08984,0.083424,0.164001,0.4505,69.156296,14.46
1,1,1,A,15732.08984,15743.21973,3.823065,1.887812,11.1295,93.634712,10.6798
1,1,0,A,15743.21973,15744.03027,0.113928,0.172557,0.8107,86.355789,11.58
1,1,1,A,15744.03027,15744.36035,2.786655,0.418654,0.3303,83.750694,11.9402
1,1,0,A,15744.36035,15745.2002,0.052807,0.224974,0.8397,876.424194,1.141
1,1,1,A,15745.2002,15746.63965,3.16633,0.313271,1.4393,854.700867,1.17
1,1,0,A,15746.63965,15747.08984,0.147864,0.051772,0.4505,438.78894,2.279
1,1,1,A,15747.08984,15747.90039,3.200948,0.248254,0.8105,529.156494,1.8898
1,1,0,A,15747.90039,15750.12012,0.054478,0.221374,2.2196,793.021423,1.261
1,1,1,A,15750.12012,15751.32031,3.215983,0.207211,1.2001,330.022125,3.0301
1,1,0,A,15751.32031,15751.55957,0.16331,0.105657,0.2393,292.423309,3.4197
1,1,1,A,15751.55957,15756.08984,3.206844,0.377201,4.5305,694.733887,1.4394
1,1,0,AB,15756.08984,15756.20996,0.598404,0,0.12,209.65239,4.7698
1,1,1,A,15756.20996,15765.95996,3.227917,0.331485,9.75,215.03064,4.6505
1,1,0,AB,15765.95996,15766.04981,1.003678,0,0.09,101.317123,9.87
1,1,1,A,15766.04981,15774.50977,3.286103,0.289829,8.46,101.626015,9.84
1,1,0,A,15774.50977,15776.84961,0.036881,0.170487,2.3395,116.959061,8.55
1,1,1,A,15776.84961,15777.99023,3.128594,0.258318,1.1407,92.596878,10.7995
1,1,0,AB,15777.99023,15778.11035,0.751167,0,0.1203,287.339813,3.4802
1,1,1,A,15778.11035,15778.65039,2.463814,0.410329,0.54,793.021423,1.261
1,1,0,A,15778.65039,15778.86035,0.702136,0.116793,0.21,1514.463135,0.6603
1,1,1,A,15778.86035,15780.80957,3.05175,0.367044,1.949,1333.333374,0.75
1,1,0,A,15780.80957,15786.12012,-0.05965,0.215853,5.3106,463.177399,2.159
1,1,1,A,15786.12012,15788.40039,3.003014,0.28248,2.2804,137.748642,7.2596
1,1,0,AB,15788.40039,15788.51953,0.522197,0,0.119,131.734955,7.591
1,1,1,A,15788.51953,15790.58984,3.10928,0.317184,2.0705,416.770874,2.3994
1,1,0,A,15790.58984,15794.84961,-0.067156,0.166618,4.2595,456.725281,2.1895
1,1,1,A,15794.84961,15796.62012,3.036116,0.274152,1.7706,157.97789,6.33
1,1,0,A,15796.62012,15796.98047,0.864195,0.134504,0.3604,165.834732,6.0301
1,1,1,A,15796.98047,15797.30957,2.948736,0.360547,0.329,469.263245,2.131
,,,,,,,,,,
1,1,1,A,15849.83984,15857.19043,3.171178,0.278021,7.3505,N/A,Not found
1,1,0,A,15857.19043,15861.03027,-0.075677,0.181896,3.8397,N/A,Not found
1,1,1,A,15861.03027,15862.01953,3.289639,0.344043,0.9893,89.363907,11.1902
1,1,0,A,15862.01953,15864.50977,0.098524,0.226801,2.4905,207.082214,4.829
1,1,1,A,15864.50977,15864.75,2.776585,0.122821,0.24,287.372833,3.4798
1,1,0,A,15864.75,15880.88965,0.002109,0.210812,16.1395,366.233276,2.7305
1,1,1,A,15880.88965,15883.04981,3.182099,0.286315,2.1605,61.051926,16.379499
1,1,0,A,15883.04981,15898.53027,-0.10633,0.2094,15.4802,54.64481,18.299999
1,1,1,A,15898.53027,15902.07031,3.072459,0.271912,3.54,56.687092,17.640699
1,1,0,A,15902.07031,15903.05957,-0.104787,0.347097,0.9893,52.575684,19.020201
1,1,1,A,15903.05957,15905.45996,3.212842,0.211118,2.4005,220.784668,4.5293
,,,,,,,,,,
1,1,1,A,15962.7002,15963.69043,3.088319,0.281808,0.9903,N/A,Not found
1,1,0,A,15963.69043,15965.94043,-0.10775,0.209733,2.25,N/A,Not found
1,1,1,A,15965.94043,15966.80957,3.031983,0.173415,0.869,308.613403,3.2403
1,1,0,A,15966.80957,15970.46973,-0.044203,0.207797,3.66,320.61557,3.119
1,1,1,A,15970.46973,15976.16992,3.054065,0.369449,5.7005,220.799286,4.529
1,1,0,A,15976.16992,15976.65039,-0.037194,0.171727,0.4805,106.831902,9.3605
1,1,1,A,15976.65039,15978.17969,3.063335,0.299398,1.529,161.786118,6.181
1,1,0,A,15978.17969,15979.98047,-0.077841,0.264197,1.801,497.63623,2.0095
1,1,1,A,15979.98047,15992.19043,3.043389,0.322477,12.21,300.300293,3.33
1,1,0,AB,15992.19043,15992.25,1.517297,0,0.0595,71.37249,14.011
1,1,1,A,15992.25,15995.94043,3.253219,0.276406,3.6905,81.502914,12.2695
1,1,0,A,15995.94043,15997.55957,-0.13119,0.157451,1.619,266.666656,3.75
1,1,1,A,15997.55957,15998.04004,3.138252,0.223432,0.4805,188.341644,5.3095
1,1,0,A,15998.04004,15999.41992,-0.049352,0.182505,1.38,476.303894,2.0995
1,1,1,A,15999.41992,16003.65039,3.186696,0.397928,4.2305,537.489929,1.8605
1,1,0,A,16003.65039,16004.37012,-0.05599,0.14657,0.7196,178.237228,5.6105
1,1,1,A,16004.37012,16008.17969,3.147253,0.339784,3.8094,202.016113,4.9501
1,1,0,A,16008.17969,16008.33008,0.001506,0,0.1506,220.799286,4.529
1,1,1,A,16008.33008,16011.57031,3.274098,0.284707,3.2401,252.525253,3.96
1,1,0,A,16011.57031,16013.75977,-0.06886,0.18823,2.1898,294.924347,3.3907
1,1,1,A,16013.75977,16015.46973,2.918628,0.550473,1.7095,184.165451,5.4299
1,1,0,A,16015.46973,16023.05957,-0.066609,0.197969,7.59,256.456299,3.8993
1,1,1,A,16023.05957,16028.16016,3.095852,0.402234,5.1007,107.532661,9.2995
1,1,0,A,16028.16016,16036.9502,-0.008836,0.233611,8.79,78.797859,12.6907
1,1,1,A,16036.9502,16038.41992,3.251681,0.262617,1.4698,71.990616,13.8907
1,1,0,A,16038.41992,16065.24023,0.082215,0.212793,26.8202,97.467789,10.2598
1,1,1,A,16065.24023,16068.87012,3.260369,0.260781,3.6299,35.348179,28.290001
1,1,0,AB,16068.87012,16068.99023,0.458751,0,0.1201,32.840614,30.4501
1,1,1,A,16068.99023,16069.34961,1.635661,0.248785,0.3593,266.666656,3.75
1,1,0,A,16069.34961,16069.76953,1.014476,0.118012,0.42,2085.940674,0.4794
1,1,1,AB,16069.76953,16069.86035,1.499846,0,0.091,1283.202881,0.7793
1,1,0,A,16069.86035,16083.41992,0.010652,0.248646,13.5595,1956.947144,0.511
1,1,1,A,16083.41992,16087.44043,3.280043,0.283937,4.0205,73.257393,13.6505
1,1,0,A,16087.44043,16099.29004,0.003489,0.184221,11.8495,56.88282,17.58
1,1,1,A,16099.29004,16104.66016,3.340772,0.299103,5.3702,63.011971,15.87
1,1,0,A,16104.66016,16109.73047,0.01905,0.206919,5.0703,58.073021,17.2197
1,1,1,A,16109.73047,16110,3.078809,0.090164,0.2695,95.780853,10.4405
1,1,0,A,16110,16111.29004,0.006105,0.149254,1.29,187.272934,5.3398
1,1,1,A,16111.29004,16123.79981,3.233917,0.286613,12.51,641.23114,1.5595
1,1,0,A,16123.79981,16161.69043,-0.048131,0.184082,37.890499,72.463768,13.8
1,1,1,A,16161.69043,16162.5,3.025486,0.226014,0.8095,19.841072,50.400501
1,1,0,A,16162.5,16163.63965,-0.02825,0.246888,1.1395,25.839794,38.700001
1,1,1,AB,16163.63965,16163.73047,1.746864,0,0.091,513.083618,1.949
1,1,0,A,16163.73047,16166.73047,0.017172,0.203051,3,812.677795,1.2305
1,1,1,A,16166.73047,16171.67969,3.225682,0.256065,4.949,323.519897,3.091
1,1,0,A,16171.67969,16171.86035,0.121307,0.105738,0.181,125.801987,7.949
1,1,1,A,16171.86035,16174.16992,3.288232,0.278528,2.3095,194.931778,5.13
1,1,0,AB,16174.16992,16174.29004,0.611607,0,0.12,401.525787,2.4905
1,1,1,A,16174.29004,16175.04004,3.033656,0.152714,0.75,411.60733,2.4295
1,1,0,A,16175.04004,16175.82031,-0.078257,0.259218,0.7802,1149.425293,0.87
1,1,1,A,16175.82031,16177.79981,3.187287,0.239049,1.9798,653.509338,1.5302
1,1,0,AB,16177.79981,16177.88965,0.641107,0,0.0895,362.318848,2.76
1,1,1,A,16177.88965,16179.57031,3.002839,0.373613,1.6807,483.255219,2.0693
1,1,0,A,16179.57031,16181.45996,0.020235,0.199434,1.8898,564.907898,1.7702
1,1,1,A,16181.45996,16182.15039,3.153935,0.265724,0.6905,280.072815,3.5705
1,1,0,AB,16182.15039,16182.26953,0.58307,0,0.119,387.551849,2.5803
1,1,1,A,16182.26953,16185.57031,3.222126,0.24266,3.3007,1235.330444,0.8095
1,1,0,A,16185.57031,16185.71973,0.001405,0,0.1493,292.423309,3.4197
1,1,1,A,16185.71973,16188.15039,3.044888,0.26867,2.431,289.855072,3.45
1,1,0,A,16188.15039,16188.36035,0.794448,0.152608,0.21,387.551849,2.5803
1,1,1,AB,16188.36035,16188.4502,1.559557,0,0.0897,378.64444,2.641
1,1,0,AB,16188.4502,16188.54004,0.721544,0,0.0898,3336.669922,0.2997
1,1,1,A,16188.54004,16189.01953,3.167274,0.386213,0.4795,5571.030762,0.1795
1,1,0,A,16189.01953,16189.37988,0.438112,0.462819,0.3605,1756.543091,0.5693
1,1,1,A,16189.37988,16190.00977,2.84347,0.221235,0.63,1190.476196,0.84
1,1,0,A,16190.00977,16190.63965,-0.004933,0.12454,0.6295,1009.591125,0.9905
1,1,1,A,16190.63965,16205.79004,3.103194,0.305988,15.1505,793.965881,1.2595
1,1,0,A,16205.79004,16206.48047,-0.021685,0.162109,0.6905,63.371357,15.78
1,1,1,A,16206.48047,16207.83008,3.213406,0.264003,1.3496,63.127327,15.841
1,1,0,A,16207.83008,16210.04981,-0.010833,0.214877,2.2199,490.172058,2.0401
1,1,1,A,16210.04981,16216.76953,3.156914,0.341924,6.7195,280.151276,3.5695
1,1,0,A,16216.76953,16217.25,0.007191,0.226086,0.4805,111.864334,8.9394
1,1,1,A,16217.25,16221.69043,3.184325,0.259742,4.4405,138.888885,7.2
1,1,0,A,16221.69043,16225.58984,0.017224,0.189391,3.8995,203.210724,4.921
1,1,1,A,16225.58984,16227.17969,3.289369,0.223555,1.5895,119.904076,8.34
1,1,0,A,16227.17969,16227.41992,-0.03151,0.176668,0.2405,182.182541,5.489
1,1,1,A,16227.41992,16233.57031,3.276102,0.307612,6.1502,546.448059,1.83
1,1,0,A,16233.57031,16241.51953,-0.046756,0.189552,7.9493,156.477386,6.3907
1,1,1,A,16241.51953,16241.79004,2.687834,0.132262,0.2705,70.9245,14.0995
1,1,0,A,16241.79004,16243.46973,-0.037982,0.181805,1.6795,121.657463,8.2198
1,1,1,A,16243.46973,16244.12988,2.825825,0.459022,0.6605,512.820496,1.95
1,1,0,AB,16244.12988,16244.21973,1.227314,0,0.0895,427.350433,2.34
1,1,1,A,16244.21973,16249.01953,3.215899,0.296437,4.8,1333.333374,0.75
1,1,0,AB,16249.01953,16249.13965,0.677388,0,0.12,204.519882,4.8895
1,1,1,A,16249.13965,16252.70996,3.2142,0.432776,3.5705,203.252029,4.92
1,1,0,A,16252.70996,16256.73047,-0.027353,0.172311,4.0205,270.966003,3.6905
1,1,1,A,16256.73047,16259.79004,3.143817,0.286029,3.0595,131.734955,7.591
1,1,0,A,16259.79004,16260.50977,-0.068659,0.26456,0.72,141.242935,7.08
1,1,1,A,16260.50977,16261.91992,3.168487,0.271173,1.41,264.585266,3.7795
1,1,0,A,16261.91992,16285.13965,0.039149,0.205414,23.2195,469.483582,2.13
1,1,1,A,16285.13965,16289.00977,3.212688,0.232676,3.8705,40.601719,24.629499
1,1,0,A,16289.00977,16296.36035,0.049301,0.228406,7.3505,36.91399,27.09
1,1,1,A,16296.36035,16297.04981,3.076008,0.259441,0.6895,89.118614,11.221
1,1,0,A,16297.04981,16297.55957,0.21106,0.164131,0.5095,124.378113,8.04
1,1,1,A,16297.55957,16298.21973,3.119868,0.25834,0.66,834.028381,1.199
1,1,0,AB,16298.21973,16298.33984,0.256675,0,0.1205,855.066284,1.1695
1,1,1,A,16298.33984,16302,3.063811,0.310603,3.66,1281.22998,0.7805
1,1,0,A,16302,16308.54004,0.062013,0.208219,6.54,264.515289,3.7805
1,1,1,A,16308.54004,16309.04981,3.216693,0.462302,0.51,98.039215,10.2
1,1,0,A,16309.04981,16325.58008,0.03749,0.203815,16.5301,141.843979,7.05
1,1,1,A,16325.58008,16342.32031,3.298731,0.305798,16.740101,58.685101,17.0401
1,1,0,A,16342.32031,16353.03027,0.08617,0.210291,10.71,30.056929,33.270199
1,1,1,A,16353.03027,16354.46973,3.185196,0.241391,1.4393,36.429741,27.4501
1,1,0,A,16354.46973,16368.78027,0.017618,0.234724,14.3107,82.309265,12.1493
1,1,1,A,16368.78027,16369.5,3.115454,0.342044,0.7198,63.492062,15.75
1,1,0,A,16369.5,16381.83008,0.057431,0.219302,12.3301,66.531387,15.0305
1,1,1,A,16381.83008,16382.40039,3.149985,0.315837,0.5704,76.628937,13.0499
,,,,,,,,,,
1,1,1,A,24726.48047,24756.0293,3.062826,0.292649,29.5487,N/A,Not found
1,1,0,A,24756.0293,24757.5,0.107487,0.188331,1.4708,N/A,Not found
1,1,1,A,24757.5,24767.93945,3.225464,0.295015,10.4395,32.237785,31.019501
1,1,0,A,24767.93945,24777.15039,-0.078016,0.203546,9.211,83.960945,11.9103
1,1,1,A,24777.15039,24785.69922,3.313653,0.338549,8.5487,50.88929,19.650499
1,1,0,AB,24785.69922,24785.78906,0.841675,0,0.0899,56.307259,17.759701
1,1,1,A,24785.78906,24787.23047,3.352786,0.327925,1.4414,115.759499,8.6386
1,1,0,A,24787.23047,24787.5,0.085815,0.088889,0.2695,653.039917,1.5313
1,1,1,A,24787.5,24828.33008,3.425911,0.33536,40.830101,584.487671,1.7109
1,1,0,A,24828.33008,24828.90039,0.216269,0.156796,0.5704,24.331137,41.099602
1,1,1,A,24828.90039,24840.15039,3.424908,0.27443,11.25,24.154297,41.400501
1,1,0,A,24840.15039,24845.13086,-0.035417,0.191088,4.9805,84.599503,11.8204
1,1,1,A,24845.13086,24851.2793,3.227425,0.386515,6.1482,61.612396,16.230499
1,1,0,A,24851.2793,24852.24023,0.107356,0.11821,0.961,89.857758,11.1287
1,1,1,A,24852.24023,24862.61914,3.416921,0.346186,10.3789,140.662796,7.1092
1,1,0,A,24862.61914,24862.83008,0.377859,0.104959,0.211,88.184196,11.3399
1,1,1,A,24862.83008,24868.5293,3.451176,0.300478,5.6991,94.429596,10.5899
1,1,0,A,24868.5293,24873.96094,0.022285,0.199054,5.4318,169.201874,5.9101
1,1,1,A,24873.96094,24892.61914,3.373078,0.320529,18.6581,89.839996,11.1309
1,1,0,A,24892.61914,24898.19922,0.016293,0.208074,5.5801,41.511173,24.089899
1,1,1,A,24898.19922,24910.91992,3.25831,0.302885,12.7208,41.257191,24.238199
1,1,0,A,24910.91992,24916.19922,0.016564,0.155837,5.2792,54.64212,18.3009
1,1,1,A,24916.19922,24932.93945,3.411973,0.317544,16.740299,55.555557,18
1,1,0,AB,24932.93945,24933.0293,0.650837,0,0.0897,45.414291,22.019501
1,1,1,A,24933.0293,24992.13086,3.366359,0.289888,59.101799,59.417706,16.83
1,1,0,AB,24992.13086,24992.25,0.765583,0,0.119,16.894318,59.191502
1,1,1,A,24992.25,25026.7207,3.222224,0.28665,34.470501,16.88596,59.220798
1,1,0,AB,25026.7207,25026.7793,1.375324,0,0.0587,28.910507,34.5895
1,1,1,AB,25026.7793,25026.83984,1.304523,0,0.0608,28.960995,34.529202
1,1,0,AB,25026.83984,25026.90039,1.250813,0,0.0605,8368.201172,0.1195
1,1,1,A,25026.90039,25036.4707,3.265225,0.245198,9.57,8244.023438,0.1213
,,,,,,,,,,
1,1,1,A,26060.2793,26123.78906,3.25817,0.278674,63.509899,N/A,Not found
1,1,0,A,26123.78906,26126.09961,-0.080993,0.206434,2.3104,N/A,Not found
1,1,1,A,26126.09961,26131.65039,3.334882,0.286902,5.551,15.192882,65.820297
1,1,0,A,26131.65039,26133.92969,-0.052367,0.206276,2.279,127.203804,7.8614
1,1,1,A,26133.92969,26134.71094,3.373777,0.364497,0.7815,127.713921,7.83
1,1,0,A,26134.71094,26137.61914,-0.082113,0.23582,2.9081,326.743988,3.0605
1,1,1,A,26137.61914,26138.2207,3.207331,0.199584,0.6014,271.032104,3.6896
1,1,0,A,26138.2207,26140.5,-0.069083,0.199788,2.2795,284.940887,3.5095
1,1,1,A,26140.5,26143.14063,3.304364,0.288362,2.6405,347.113739,2.8809
1,1,0,A,26143.14063,26144.2793,-0.042229,0.167896,1.1387,203.252029,4.92
1,1,1,A,26144.2793,26148.92969,3.351493,0.224966,4.6503,264.606262,3.7792
1,1,0,A,26148.92969,26152.71094,-0.035616,0.160155,3.7815,172.741409,5.789
1,1,1,A,26152.71094,26161.5,3.321018,0.247933,8.789,118.59864,8.4318
1,1,0,A,26161.5,26163.21094,-0.073381,0.254722,1.711,79.551331,12.5705
1,1,1,A,26163.21094,26181.63086,3.298431,0.307155,18.42,95.238098,10.5
,,,,,,,,,,
1,1,1,A,26239.67969,26239.98047,2.815068,0.434461,0.301,N/A,Not found
1,1,0,A,26239.98047,26240.13086,0.551782,0,0.1505,N/A,Not found
1,1,1,A,26240.13086,26251.98047,3.31728,0.279914,11.8495,2214.839355,0.4515
1,1,0,A,26251.98047,26267.55078,-0.088722,0.183828,15.5705,83.333336,12
1,1,1,A,26267.55078,26280.57031,3.236465,0.323418,13.0192,36.46973,27.42
1,1,0,A,26280.57031,26283.26953,0.526222,0.245091,2.6993,34.977631,28.589701
1,1,1,A,26283.26953,26329.80078,3.26345,0.307526,46.531502,63.619301,15.7185
1,1,0,AB,26329.80078,26329.85938,1.453508,0,0.0585,20.312487,49.230801
1,1,1,A,26329.85938,26339.55078,3.271629,0.308519,9.6915,21.463833,46.59
1,1,0,A,26339.55078,26344.67969,-0.156434,0.201751,5.1285,102.564102,9.75
1,1,1,A,26344.67969,26350.83008,3.277524,0.27165,6.1506,67.476387,14.82
1,1,0,A,26350.83008,26358.99023,-0.089617,0.235209,8.1601,88.659554,11.2791
1,1,1,A,26358.99023,26360.78906,2.988042,0.346274,1.7989,69.877785,14.3107
1,1,0,AB,26360.78906,26360.91016,0.55274,0,0.1211,100.41169,9.959
1,1,1,A,26360.91016,26375.88086,3.324007,0.270355,14.9708,520.833313,1.92
1,1,0,AB,26375.88086,26375.9707,0.730962,0,0.0895,66.260712,15.0919
1,1,1,A,26375.9707,26376.83984,3.439019,0.369412,0.8695,66.399742,15.0603
1,1,0,A,26376.83984,26412.30078,-0.054661,0.215946,35.460999,1042.752808,0.959
1,1,1,A,26412.30078,26440.67969,3.249233,0.307614,28.3785,27.525082,36.330502
1,1,0,A,26440.67969,26443.4707,-0.059748,0.178281,2.791,15.664283,63.8395
1,1,1,A,26443.4707,26451.08984,3.246221,0.368421,7.6195,32.082645,31.1695
1,1,0,A,26451.08984,26494.16992,-0.020981,0.202926,43.080002,96.056862,10.4105
1,1,1,A,26494.16992,26499.96094,3.40492,0.286947,5.791,19.72406,50.699501
1,1,0,A,26499.96094,26500.25977,0.154202,0.130113,0.299,20.462032,48.870998
1,1,1,A,26500.25977,26501.9707,2.846305,0.259973,1.7105,164.203613,6.09
1,1,0,AB,26501.9707,26502.0293,1.505708,0,0.0587,497.63623,2.0095
1,1,1,A,26502.0293,26502.26953,3.048982,0.078394,0.2403,565.227234,1.7692
1,1,0,A,26502.26953,26504.49023,-0.032866,0.229614,2.2207,3344.481689,0.299
1,1,1,A,26504.49023,26507.51953,2.993969,0.243571,3.0293,406.338898,2.461
1,1,0,A,26507.51953,26509.23047,0.011109,0.194428,1.711,190.476196,5.25
1,1,1,A,26509.23047,26534.31055,3.100516,0.352065,25.08,210.957108,4.7403
1,1,0,A,26534.31055,26534.49023,0.793701,0.040137,0.1797,37.325966,26.791
1,1,1,A,26534.49023,26535,2.991064,0.294765,0.5098,39.588753,25.259701
1,1,0,A,26535,26568.50977,-0.018427,0.196819,33.509998,1450.326294,0.6895
1,1,1,A,26568.50977,26574.66016,3.440768,0.278566,6.1502,29.394648,34.019798
1,1,0,A,26574.66016,26580.7793,0.006782,0.239033,6.119,25.214195,39.660198
1,1,1,A,26580.7793,26597.66992,3.406931,0.30282,16.8908,81.504906,12.2692
1,1,0,AB,26597.66992,26597.73047,0.892212,0,0.0605,43.459743,23.0098
1,1,1,A,26597.73047,26600.00977,3.309984,0.274112,2.2795,58.992527,16.9513
1,1,0,A,26600.00977,26690.33984,0.030919,0.194415,90.330002,427.350433,2.34
1,1,1,A,26690.33984,26711.75977,3.381469,0.273342,21.42,10.798028,92.609497
1,1,0,A,26711.75977,26712.66016,-0.014401,0.206468,0.9002,8.948545,111.75
1,1,1,A,26712.66016,26725.10938,3.23227,0.298738,12.4493,44.802467,22.3202
1,1,0,A,26725.10938,26788.56055,-0.055635,0.194628,63.451,74.909172,13.3495
1,1,1,A,26788.56055,26789.88086,3.369113,0.321117,1.3205,13.175179,75.900299
1,1,0,A,26789.88086,26793.63086,0.002624,0.223021,3.75,15.438889,64.7715
1,1,1,A,26793.63086,26809.61914,3.397965,0.304006,15.9881,197.219208,5.0705
1,1,0,A,26809.61914,26840.58008,0.046649,0.196865,30.961,50.663437,19.7381
